ligne_num,couleur,origine,destination,jours_validite,course_num,heure_ref_depart_ligne,commune,arret,arret_norm,heure_passage,remarque
6,Bleue,Chéray,Le Château-d'Oléron (par La Cotinière),Du lundi au dimanche et jours fériés,5,15:15,DOLUS-D'OLÉRON,Camping La Cailletière,dolus d'oleron|camping la cailletiere,16:13,
6,Bleue,Chéray,Le Château-d'Oléron (par La Cotinière),Du lundi au dimanche et jours fériés,6,16:45,DOLUS-D'OLÉRON,Camping La Cailletière,dolus d'oleron|camping la cailletiere,17:43,
6,Bleue,Chéray,Le Château-d'Oléron (par La Cotinière),Du lundi au dimanche et jours fériés,7,18:15,DOLUS-D'OLÉRON,Camping La Cailletière,dolus d'oleron|camping la cailletiere,19:13,
6,Bleue,Chéray,Le Château-d'Oléron (par La Cotinière),Du lundi au dimanche et jours fériés,1,09:15,DOLUS-D'OLÉRON,Camping Ostréa,dolus d'oleron|camping ostrea,10:18,
6,Bleue,Chéray,Le Château-d'Oléron (par La Cotinière),Du lundi au dimanche et jours fériés,2,10:45,DOLUS-D'OLÉRON,Camping Ostréa,dolus d'oleron|camping ostrea,11:48,
6,Bleue,Chéray,Le Château-d'Oléron (par La Cotinière),Du lundi au dimanche et jours fériés,3,12:15,DOLUS-D'OLÉRON,Camping Ostréa,dolus d'oleron|camping ostrea,13:18,
6,Bleue,Chéray,Le Château-d'Oléron (par La Cotinière),Du lundi au dimanche et jours fériés,4,13:45,DOLUS-D'OLÉRON,Camping Ostréa,dolus d'oleron|camping ostrea,14:48,
6,Bleue,Chéray,Le Château-d'Oléron (par La Cotinière),Du lundi au dimanche et jours fériés,5,15:15,DOLUS-D'OLÉRON,Camping Ostréa,dolus d'oleron|camping ostrea,16:18,
6,Bleue,Chéray,Le Château-d'Oléron (par La Cotinière),Du lundi au dimanche et jours fériés,6,16:45,DOLUS-D'OLÉRON,Camping Ostréa,dolus d'oleron|camping ostrea,17:48,
6,Bleue,Chéray,Le Château-d'Oléron (par La Cotinière),Du lundi au dimanche et jours fériés,7,18:15,DOLUS-D'OLÉRON,Camping Ostréa,dolus d'oleron|camping ostrea,19:18,
6,Bleue,Chéray,Le Château-d'Oléron (par La Cotinière),Du lundi au dimanche et jours fériés,1,09:15,LE CHÂTEAU-D'OLÉRON,Camping La Brande,le chateau d'oleron|camping la brande,10:21,
6,Bleue,Chéray,Le Château-d'Oléron (par La Cotinière),Du lundi au dimanche et jours fériés,2,10:45,LE CHÂTEAU-D'OLÉRON,Camping La Brande,le chateau d'oleron|camping la brande,11:51,
6,Bleue,Chéray,Le Château-d'Oléron (par La Cotinière),Du lundi au dimanche et jours fériés,3,12:15,LE CHÂTEAU-D'OLÉRON,Camping La Brande,le chateau d'oleron|camping la brande,13:21,
6,Bleue,Chéray,Le Château-d'Oléron (par La Cotinière),Du lundi au dimanche et jours fériés,4,13:45,LE CHÂTEAU-D'OLÉRON,Camping La Brande,le chateau d'oleron|camping la brande,14:51,
6,Bleue,Chéray,Le Château-d'Oléron (par La Cotinière),Du lundi au dimanche et jours fériés,5,15:15,LE CHÂTEAU-D'OLÉRON,Camping La Brande,le chateau d'oleron|camping la brande,16:21,
6,Bleue,Chéray,Le Château-d'Oléron (par La Cotinière),Du lundi au dimanche et jours fériés,6,16:45,LE CHÂTEAU-D'OLÉRON,Camping La Brande,le chateau d'oleron|camping la brande,17:51,
6,Bleue,Chéray,Le Château-d'Oléron (par La Cotinière),Du lundi au dimanche et jours fériés,7,18:15,LE CHÂTEAU-D'OLÉRON,Camping La Brande,le chateau d'oleron|camping la brande,19:21,
6,Bleue,Chéray,Le Château-d'Oléron (par La Cotinière),Du lundi au dimanche et jours fériés,1,09:15,LE CHÂTEAU-D'OLÉRON,Aire de camping cars,le chateau d'oleron|aire de camping cars,10:24,
6,Bleue,Chéray,Le Château-d'Oléron (par La Cotinière),Du lundi au dimanche et jours fériés,2,10:45,LE CHÂTEAU-D'OLÉRON,Aire de camping cars,le chateau d'oleron|aire de camping cars,11:54,
6,Bleue,Chéray,Le Château-d'Oléron (par La Cotinière),Du lundi au dimanche et jours fériés,3,12:15,LE CHÂTEAU-D'OLÉRON,Aire de camping cars,le chateau d'oleron|aire de camping cars,13:24,
6,Bleue,Chéray,Le Château-d'Oléron (par La Cotinière),Du lundi au dimanche et jours fériés,4,13:45,LE CHÂTEAU-D'OLÉRON,Aire de camping cars,le chateau d'oleron|aire de camping cars,14:54,
6,Bleue,Chéray,Le Château-d'Oléron (par La Cotinière),Du lundi au dimanche et jours fériés,5,15:15,LE CHÂTEAU-D'OLÉRON,Aire de camping cars,le chateau d'oleron|aire de camping cars,16:24,
6,Bleue,Chéray,Le Château-d'Oléron (par La Cotinière),Du lundi au dimanche et jours fériés,6,16:45,LE CHÂTEAU-D'OLÉRON,Aire de camping cars,le chateau d'oleron|aire de camping cars,17:54,
6,Bleue,Chéray,Le Château-d'Oléron (par La Cotinière),Du lundi au dimanche et jours fériés,7,18:15,LE CHÂTEAU-D'OLÉRON,Aire de camping cars,le chateau d'oleron|aire de camping cars,19:24,
6,Bleue,Chéray,Le Château-d'Oléron (par La Cotinière),Du lundi au dimanche et jours fériés,1,09:15,LE CHÂTEAU-D'OLÉRON,Camping Les Remparts,le chateau d'oleron|camping les remparts,10:26,
6,Bleue,Chéray,Le Château-d'Oléron (par La Cotinière),Du lundi au dimanche et jours fériés,2,10:45,LE CHÂTEAU-D'OLÉRON,Camping Les Remparts,le chateau d'oleron|camping les remparts,11:56,
6,Bleue,Chéray,Le Château-d'Oléron (par La Cotinière),Du lundi au dimanche et jours fériés,3,12:15,LE CHÂTEAU-D'OLÉRON,Camping Les Remparts,le chateau d'oleron|camping les remparts,13:26,
6,Bleue,Chéray,Le Château-d'Oléron (par La Cotinière),Du lundi au dimanche et jours fériés,4,13:45,LE CHÂTEAU-D'OLÉRON,Camping Les Remparts,le chateau d'oleron|camping les remparts,14:56,
6,Bleue,Chéray,Le Château-d'Oléron (par La Cotinière),Du lundi au dimanche et jours fériés,5,15:15,LE CHÂTEAU-D'OLÉRON,Camping Les Remparts,le chateau d'oleron|camping les remparts,16:26,
6,Bleue,Chéray,Le Château-d'Oléron (par La Cotinière),Du lundi au dimanche et jours fériés,6,16:45,LE CHÂTEAU-D'OLÉRON,Camping Les Remparts,le chateau d'oleron|camping les remparts,17:56,
6,Bleue,Chéray,Le Château-d'Oléron (par La Cotinière),Du lundi au dimanche et jours fériés,7,18:15,LE CHÂTEAU-D'OLÉRON,Camping Les Remparts,le chateau d'oleron|camping les remparts,19:26,
6,Bleue,Chéray,Le Château-d'Oléron (par La Cotinière),Du lundi au dimanche et jours fériés,1,09:15,LE CHÂTEAU-D'OLÉRON,Camping Au Pigeonnier,le chateau d'oleron|camping au pigeonnier,10:29,
6,Bleue,Chéray,Le Château-d'Oléron (par La Cotinière),Du lundi au dimanche et jours fériés,2,10:45,LE CHÂTEAU-D'OLÉRON,Camping Au Pigeonnier,le chateau d'oleron|camping au pigeonnier,11:59,
6,Bleue,Chéray,Le Château-d'Oléron (par La Cotinière),Du lundi au dimanche et jours fériés,3,12:15,LE CHÂTEAU-D'OLÉRON,Camping Au Pigeonnier,le chateau d'oleron|camping au pigeonnier,13:29,
6,Bleue,Chéray,Le Château-d'Oléron (par La Cotinière),Du lundi au dimanche et jours fériés,4,13:45,LE CHÂTEAU-D'OLÉRON,Camping Au Pigeonnier,le chateau d'oleron|camping au pigeonnier,14:59,
6,Bleue,Chéray,Le Château-d'Oléron (par La Cotinière),Du lundi au dimanche et jours fériés,5,15:15,LE CHÂTEAU-D'OLÉRON,Camping Au Pigeonnier,le chateau d'oleron|camping au pigeonnier,16:29,
6,Bleue,Chéray,Le Château-d'Oléron (par La Cotinière),Du lundi au dimanche et jours fériés,6,16:45,LE CHÂTEAU-D'OLÉRON,Camping Au Pigeonnier,le chateau d'oleron|camping au pigeonnier,17:59,
6,Bleue,Chéray,Le Château-d'Oléron (par La Cotinière),Du lundi au dimanche et jours fériés,7,18:15,LE CHÂTEAU-D'OLÉRON,Camping Au Pigeonnier,le chateau d'oleron|camping au pigeonnier,19:29,
6,Bleue,Chéray,Le Château-d'Oléron (par La Cotinière),Du lundi au dimanche et jours fériés,1,09:15,LE CHÂTEAU-D'OLÉRON,Camping Les Embruns d'Oléron,le chateau d'oleron|camping les embruns d'oleron,10:31,
6,Bleue,Chéray,Le Château-d'Oléron (par La Cotinière),Du lundi au dimanche et jours fériés,2,10:45,LE CHÂTEAU-D'OLÉRON,Camping Les Embruns d'Oléron,le chateau d'oleron|camping les embruns d'oleron,12:01,
6,Bleue,Chéray,Le Château-d'Oléron (par La Cotinière),Du lundi au dimanche et jours fériés,3,12:15,LE CHÂTEAU-D'OLÉRON,Camping Les Embruns d'Oléron,le chateau d'oleron|camping les embruns d'oleron,13:31,
6,Bleue,Chéray,Le Château-d'Oléron (par La Cotinière),Du lundi au dimanche et jours fériés,4,13:45,LE CHÂTEAU-D'OLÉRON,Camping Les Embruns d'Oléron,le chateau d'oleron|camping les embruns d'oleron,15:01,
6,Bleue,Chéray,Le Château-d'Oléron (par La Cotinière),Du lundi au dimanche et jours fériés,5,15:15,LE CHÂTEAU-D'OLÉRON,Camping Les Embruns d'Oléron,le chateau d'oleron|camping les embruns d'oleron,16:31,
6,Bleue,Chéray,Le Château-d'Oléron (par La Cotinière),Du lundi au dimanche et jours fériés,6,16:45,LE CHÂTEAU-D'OLÉRON,Camping Les Embruns d'Oléron,le chateau d'oleron|camping les embruns d'oleron,18:01,
6,Bleue,Chéray,Le Château-d'Oléron (par La Cotinière),Du lundi au dimanche et jours fériés,7,18:15,LE CHÂTEAU-D'OLÉRON,Camping Les Embruns d'Oléron,le chateau d'oleron|camping les embruns d'oleron,19:31,
6,Bleue,Chéray,Le Château-d'Oléron (par La Cotinière),Du lundi au dimanche et jours fériés,1,09:15,LE CHÂTEAU-D'OLÉRON,Porte de Dolus - cité Bastion,le chateau d'oleron|porte de dolus cite bastion,10:33,Correspondance navettes violette et verte
6,Bleue,Chéray,Le Château-d'Oléron (par La Cotinière),Du lundi au dimanche et jours fériés,2,10:45,LE CHÂTEAU-D'OLÉRON,Porte de Dolus - cité Bastion,le chateau d'oleron|porte de dolus cite bastion,12:03,Correspondance navettes violette et verte
6,Bleue,Chéray,Le Château-d'Oléron (par La Cotinière),Du lundi au dimanche et jours fériés,3,12:15,LE CHÂTEAU-D'OLÉRON,Porte de Dolus - cité Bastion,le chateau d'oleron|porte de dolus cite bastion,13:33,Correspondance navettes violette et verte
6,Bleue,Chéray,Le Château-d'Oléron (par La Cotinière),Du lundi au dimanche et jours fériés,4,13:45,LE CHÂTEAU-D'OLÉRON,Porte de Dolus - cité Bastion,le chateau d'oleron|porte de dolus cite bastion,15:03,Correspondance navettes violette et verte
6,Bleue,Chéray,Le Château-d'Oléron (par La Cotinière),Du lundi au dimanche et jours fériés,5,15:15,LE CHÂTEAU-D'OLÉRON,Porte de Dolus - cité Bastion,le chateau d'oleron|porte de dolus cite bastion,16:33,Correspondance navettes violette et verte
6,Bleue,Chéray,Le Château-d'Oléron (par La Cotinière),Du lundi au dimanche et jours fériés,6,16:45,LE CHÂTEAU-D'OLÉRON,Porte de Dolus - cité Bastion,le chateau d'oleron|porte de dolus cite bastion,18:03,Correspondance navettes violette et verte
6,Bleue,Chéray,Le Château-d'Oléron (par La Cotinière),Du lundi au dimanche et jours fériés,7,18:15,LE CHÂTEAU-D'OLÉRON,Porte de Dolus - cité Bastion,le chateau d'oleron|porte de dolus cite bastion,19:33,Correspondance navettes violette et verte
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,1,09:20,SAINT-PIERRE-D'OLÉRON,Fort Royer - Camping le Dauphin,saint pierre d'oleron|fort royer camping le dauphin,09:20,Correspondance navette verte
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,2,10:05,SAINT-PIERRE-D'OLÉRON,Fort Royer - Camping le Dauphin,saint pierre d'oleron|fort royer camping le dauphin,10:05,Correspondance navette verte
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,3,10:50,SAINT-PIERRE-D'OLÉRON,Fort Royer - Camping le Dauphin,saint pierre d'oleron|fort royer camping le dauphin,10:50,Correspondance navette verte
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,4,11:35,SAINT-PIERRE-D'OLÉRON,Fort Royer - Camping le Dauphin,saint pierre d'oleron|fort royer camping le dauphin,11:35,Correspondance navette verte
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,5,12:20,SAINT-PIERRE-D'OLÉRON,Fort Royer - Camping le Dauphin,saint pierre d'oleron|fort royer camping le dauphin,12:20,Correspondance navette verte
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,6,13:05,SAINT-PIERRE-D'OLÉRON,Fort Royer - Camping le Dauphin,saint pierre d'oleron|fort royer camping le dauphin,13:05,Correspondance navette verte
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,7,13:50,SAINT-PIERRE-D'OLÉRON,Fort Royer - Camping le Dauphin,saint pierre d'oleron|fort royer camping le dauphin,13:50,Correspondance navette verte
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,8,14:35,SAINT-PIERRE-D'OLÉRON,Fort Royer - Camping le Dauphin,saint pierre d'oleron|fort royer camping le dauphin,14:35,Correspondance navette verte
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,9,15:20,SAINT-PIERRE-D'OLÉRON,Fort Royer - Camping le Dauphin,saint pierre d'oleron|fort royer camping le dauphin,15:20,Correspondance navette verte
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,10,16:05,SAINT-PIERRE-D'OLÉRON,Fort Royer - Camping le Dauphin,saint pierre d'oleron|fort royer camping le dauphin,16:05,Correspondance navette verte
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,11,16:50,SAINT-PIERRE-D'OLÉRON,Fort Royer - Camping le Dauphin,saint pierre d'oleron|fort royer camping le dauphin,16:50,Correspondance navette verte
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,12,17:35,SAINT-PIERRE-D'OLÉRON,Fort Royer - Camping le Dauphin,saint pierre d'oleron|fort royer camping le dauphin,17:35,Correspondance navette verte
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,13,18:20,SAINT-PIERRE-D'OLÉRON,Fort Royer - Camping le Dauphin,saint pierre d'oleron|fort royer camping le dauphin,18:20,Correspondance navette verte
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,14,19:05,SAINT-PIERRE-D'OLÉRON,Fort Royer - Camping le Dauphin,saint pierre d'oleron|fort royer camping le dauphin,19:05,Correspondance navette verte
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,1,09:20,SAINT-GEORGES-D'OLÉRON,Camping Signol,saint georges d'oleron|camping signol,09:23,
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,2,10:05,SAINT-GEORGES-D'OLÉRON,Camping Signol,saint georges d'oleron|camping signol,10:08,
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,3,10:50,SAINT-GEORGES-D'OLÉRON,Camping Signol,saint georges d'oleron|camping signol,10:53,
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,4,11:35,SAINT-GEORGES-D'OLÉRON,Camping Signol,saint georges d'oleron|camping signol,11:38,
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,5,12:20,SAINT-GEORGES-D'OLÉRON,Camping Signol,saint georges d'oleron|camping signol,12:23,
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,6,13:05,SAINT-GEORGES-D'OLÉRON,Camping Signol,saint georges d'oleron|camping signol,13:08,
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,7,13:50,SAINT-GEORGES-D'OLÉRON,Camping Signol,saint georges d'oleron|camping signol,13:53,
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,8,14:35,SAINT-GEORGES-D'OLÉRON,Camping Signol,saint georges d'oleron|camping signol,14:38,
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,9,15:20,SAINT-GEORGES-D'OLÉRON,Camping Signol,saint georges d'oleron|camping signol,15:23,
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,10,16:05,SAINT-GEORGES-D'OLÉRON,Camping Signol,saint georges d'oleron|camping signol,16:08,
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,11,16:50,SAINT-GEORGES-D'OLÉRON,Camping Signol,saint georges d'oleron|camping signol,16:53,
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,12,17:35,SAINT-GEORGES-D'OLÉRON,Camping Signol,saint georges d'oleron|camping signol,17:38,
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,13,18:20,SAINT-GEORGES-D'OLÉRON,Camping Signol,saint georges d'oleron|camping signol,18:23,
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,14,19:05,SAINT-GEORGES-D'OLÉRON,Camping Signol,saint georges d'oleron|camping signol,19:08,
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,1,09:20,SAINT-GEORGES-D'OLÉRON,Boyardville Parking du chenal,saint georges d'oleron|boyardville parking du chenal,09:26,Embarcadère de la liaison maritime à proximité
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,2,10:05,SAINT-GEORGES-D'OLÉRON,Boyardville Parking du chenal,saint georges d'oleron|boyardville parking du chenal,10:11,Embarcadère de la liaison maritime à proximité
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,3,10:50,SAINT-GEORGES-D'OLÉRON,Boyardville Parking du chenal,saint georges d'oleron|boyardville parking du chenal,10:56,Embarcadère de la liaison maritime à proximité
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,4,11:35,SAINT-GEORGES-D'OLÉRON,Boyardville Parking du chenal,saint georges d'oleron|boyardville parking du chenal,11:41,Embarcadère de la liaison maritime à proximité
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,5,12:20,SAINT-GEORGES-D'OLÉRON,Boyardville Parking du chenal,saint georges d'oleron|boyardville parking du chenal,12:26,Embarcadère de la liaison maritime à proximité
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,6,13:05,SAINT-GEORGES-D'OLÉRON,Boyardville Parking du chenal,saint georges d'oleron|boyardville parking du chenal,13:11,Embarcadère de la liaison maritime à proximité
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,7,13:50,SAINT-GEORGES-D'OLÉRON,Boyardville Parking du chenal,saint georges d'oleron|boyardville parking du chenal,13:56,Embarcadère de la liaison maritime à proximité
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,8,14:35,SAINT-GEORGES-D'OLÉRON,Boyardville Parking du chenal,saint georges d'oleron|boyardville parking du chenal,14:41,Embarcadère de la liaison maritime à proximité
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,9,15:20,SAINT-GEORGES-D'OLÉRON,Boyardville Parking du chenal,saint georges d'oleron|boyardville parking du chenal,15:26,Embarcadère de la liaison maritime à proximité
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,10,16:05,SAINT-GEORGES-D'OLÉRON,Boyardville Parking du chenal,saint georges d'oleron|boyardville parking du chenal,16:11,Embarcadère de la liaison maritime à proximité
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,11,16:50,SAINT-GEORGES-D'OLÉRON,Boyardville Parking du chenal,saint georges d'oleron|boyardville parking du chenal,16:56,Embarcadère de la liaison maritime à proximité
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,12,17:35,SAINT-GEORGES-D'OLÉRON,Boyardville Parking du chenal,saint georges d'oleron|boyardville parking du chenal,17:41,Embarcadère de la liaison maritime à proximité
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,13,18:20,SAINT-GEORGES-D'OLÉRON,Boyardville Parking du chenal,saint georges d'oleron|boyardville parking du chenal,18:26,Embarcadère de la liaison maritime à proximité
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,14,19:05,SAINT-GEORGES-D'OLÉRON,Boyardville Parking du chenal,saint georges d'oleron|boyardville parking du chenal,19:11,Embarcadère de la liaison maritime à proximité
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,1,09:20,SAINT-GEORGES-D'OLÉRON,Boyardville - Plage,saint georges d'oleron|boyardville plage,09:28,
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,2,10:05,SAINT-GEORGES-D'OLÉRON,Boyardville - Plage,saint georges d'oleron|boyardville plage,10:13,
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,3,10:50,SAINT-GEORGES-D'OLÉRON,Boyardville - Plage,saint georges d'oleron|boyardville plage,10:58,
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,4,11:35,SAINT-GEORGES-D'OLÉRON,Boyardville - Plage,saint georges d'oleron|boyardville plage,11:43,
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,5,12:20,SAINT-GEORGES-D'OLÉRON,Boyardville - Plage,saint georges d'oleron|boyardville plage,12:28,
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,6,13:05,SAINT-GEORGES-D'OLÉRON,Boyardville - Plage,saint georges d'oleron|boyardville plage,13:13,
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,7,13:50,SAINT-GEORGES-D'OLÉRON,Boyardville - Plage,saint georges d'oleron|boyardville plage,13:58,
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,8,14:35,SAINT-GEORGES-D'OLÉRON,Boyardville - Plage,saint georges d'oleron|boyardville plage,14:43,
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,9,15:20,SAINT-GEORGES-D'OLÉRON,Boyardville - Plage,saint georges d'oleron|boyardville plage,15:28,
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,10,16:05,SAINT-GEORGES-D'OLÉRON,Boyardville - Plage,saint georges d'oleron|boyardville plage,16:13,
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,11,16:50,SAINT-GEORGES-D'OLÉRON,Boyardville - Plage,saint georges d'oleron|boyardville plage,16:58,
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,12,17:35,SAINT-GEORGES-D'OLÉRON,Boyardville - Plage,saint georges d'oleron|boyardville plage,17:43,
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,13,18:20,SAINT-GEORGES-D'OLÉRON,Boyardville - Plage,saint georges d'oleron|boyardville plage,18:28,
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,14,19:05,SAINT-GEORGES-D'OLÉRON,Boyardville - Plage,saint georges d'oleron|boyardville plage,19:13,
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,1,09:20,SAINT-GEORGES-D'OLÉRON,Sauzelle,saint georges d'oleron|sauzelle,09:35,
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,2,10:05,SAINT-GEORGES-D'OLÉRON,Sauzelle,saint georges d'oleron|sauzelle,10:20,
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,3,10:50,SAINT-GEORGES-D'OLÉRON,Sauzelle,saint georges d'oleron|sauzelle,11:05,
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,4,11:35,SAINT-GEORGES-D'OLÉRON,Sauzelle,saint georges d'oleron|sauzelle,11:50,
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,5,12:20,SAINT-GEORGES-D'OLÉRON,Sauzelle,saint georges d'oleron|sauzelle,12:35,
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,6,13:05,SAINT-GEORGES-D'OLÉRON,Sauzelle,saint georges d'oleron|sauzelle,13:20,
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,7,13:50,SAINT-GEORGES-D'OLÉRON,Sauzelle,saint georges d'oleron|sauzelle,14:05,
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,8,14:35,SAINT-GEORGES-D'OLÉRON,Sauzelle,saint georges d'oleron|sauzelle,14:50,
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,9,15:20,SAINT-GEORGES-D'OLÉRON,Sauzelle,saint georges d'oleron|sauzelle,15:35,
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,10,16:05,SAINT-GEORGES-D'OLÉRON,Sauzelle,saint georges d'oleron|sauzelle,16:20,
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,11,16:50,SAINT-GEORGES-D'OLÉRON,Sauzelle,saint georges d'oleron|sauzelle,17:05,
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,12,17:35,SAINT-GEORGES-D'OLÉRON,Sauzelle,saint georges d'oleron|sauzelle,17:50,
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,13,18:20,SAINT-GEORGES-D'OLÉRON,Sauzelle,saint georges d'oleron|sauzelle,18:35,
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,14,19:05,SAINT-GEORGES-D'OLÉRON,Sauzelle,saint georges d'oleron|sauzelle,19:20,
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,1,09:20,SAINT-GEORGES-D'OLÉRON,Camping Oléron Loisirs,saint georges d'oleron|camping oleron loisirs,09:38,
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,2,10:05,SAINT-GEORGES-D'OLÉRON,Camping Oléron Loisirs,saint georges d'oleron|camping oleron loisirs,10:23,
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,3,10:50,SAINT-GEORGES-D'OLÉRON,Camping Oléron Loisirs,saint georges d'oleron|camping oleron loisirs,11:08,
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,4,11:35,SAINT-GEORGES-D'OLÉRON,Camping Oléron Loisirs,saint georges d'oleron|camping oleron loisirs,11:53,
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,5,12:20,SAINT-GEORGES-D'OLÉRON,Camping Oléron Loisirs,saint georges d'oleron|camping oleron loisirs,12:38,
7,Orange,Boyardville,La Cotinière (sens aller),Du lundi au dimanche et jours fériés,6,13:05,SAINT-GEORGES-D'OLÉRON,Camping Oléron Loisirs,saint georges d'oleron|camping oleron loisirs,13:23,
